Cation,Anion,target
CSC[N+](C)(C)Cc1ccccc1,[Cl-],>0.5
CSC[N+](C)(C)Cc1ccccc1,[Cl-],>0.5
CSC[N+](C)(C)Cc1ccccc1,[Cl-],>0.5
CCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.0045
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0849
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0288
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.172
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0523
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.094
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0424
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.1756
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0558
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.0019
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Br-],0.015
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,0.111
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,O=C([O-])c1ccccc1O,0.036
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,O=C([O-])c1ccccc1O,0.02
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Br-],0.024
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.0014
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.01
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.017
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.048
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.004
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.053
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,[Cl-],0.00038
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O,[Br-],0.01811
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O,[Br-],0.01517
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O,[Br-],0.01878
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O,[Br-],0.01343
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.00358
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.00757
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.00928
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.01152
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.005
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.00122
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.0048
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.00532
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.00409
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.0049
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,O=C1[N-]S(=O)(=O)c2ccccc21,0.00091
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,[Br-],0.006
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.02066
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],>0.05
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],>0.05
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O,[Br-],0.02394
CC[N+](C)(C)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.3
CC[N+](C)(C)CCO,[I-],>20
CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2
CC[N+](C)(C)CCOC,[Cl-],>20
CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.7
CC[N+](C)(C)CCCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.7
CC[N+](C)(C)CCCOC,[Cl-],>20
CC[NH+](CC)Cc1ccc(CO)o1,[Cl-],12.04
CC[NH+](CC)Cc1ccc(CO)o1,O=P([O-])(O)O,11.48
CC[NH+](CC)Cc1ccc(CO)o1,CC[NH+](CC)Cc1ccc(CO)o1,8.59
CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.7
CCCC[N+](C)(C)CC,[Cl-],>20
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=C([O-])C(F)(F)F,<0.750
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00244
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00123
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.004859
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00489
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.000951
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.005134
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00858
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00431
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00777
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00447
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00441
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00633
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00612
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0041
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0054
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,>0.1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00696
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0099
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00523
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00517
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00531
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.01
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0055
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00457
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00419
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00825
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00377
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00432
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00108
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00411
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00919
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,>0.1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00718
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.000677
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00616
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0041
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,>0.1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00418
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0058
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00817
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00588
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00512
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00502
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00636
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00452
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00328
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00575
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00406
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00486
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00595
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00399
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00444
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00402
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00813
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00363
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,>0.1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0057
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00442
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,>0.1
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00211
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0065
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-],<0.750
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,Cl[Fe-](Cl)(Cl)Cl,<0.750
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,O=S(=O)([O-])C(F)(F)F,<0.750
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12.32
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,10.84
CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,7.84
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>10
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>10
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>2.512
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>1.585
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>10
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.466
CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,>10
CCCC[N+](CCCC)(CCCC)CCCC,[Br-],0.178
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],6.767
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],8.99
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],5.39
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],1.79
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],12.59
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],25.34
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],12.95
CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],12.97
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,8.54
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,4.96
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,2.23
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,8.37
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,27.52
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,16.76
CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,11.65
CC[N+](CC)(CC)CC,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C,0.01311
CC[N+](CC)(CC)CC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],>0.00003
CC[N+](CC)(CC)CC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],>0.000042
CC[N+](CC)(CC)CC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],>0.03565
CC[N+](CC)(CC)CC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],>0.0567
CC[N+](CC)(CC)CC,CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.0336
CC[N+](CC)(CC)CC,[Br-],18.14
CC[N+](CC)(CC)CC,F[B-](F)(F)F,13.16
CC[N+](CC)(CC)CC,F[B-](F)(F)F,11.08
CC[N+](CC)(CC)CC,F[B-](F)(F)F,10.21
CC[N+](CC)(CC)CC,F[B-](F)(F)F,14.62
CC[N+](CC)(CC)CC,F[B-](F)(F)F,42.05
CC[N+](CC)(CC)CC,F[B-](F)(F)F,27.07
CC[N+](CC)(CC)CC,F[B-](F)(F)F,29.44
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.003
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,[Br-],0.015
C[N+](C)(C)C,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,0.074
C[N+](C)(C)C,[Br-],~80.753
C[N+](C)(C)C,[Br-],101.6553
OCC[NH+](CCO)CCO,CC(=O)[O-],1.6
CCCCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1,[Br-],0.088
CCCCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1,[Cl-],0.083
CCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1,[Br-],0.094
CCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1,[Cl-],0.09
C[NH+]1CC[NH+](C)CC1,F[B-](F)(F)F,0.414
C[NH+]1CC[NH+](C)CC1,F[B-](F)(F)F,0.863
C[NH+]1CC[NH+](C)CC1,F[B-](F)(F)F,0.518
C[NH+]1CC[NH+](C)CC1,F[B-](F)(F)F,2.243
CCCC[N+]1(C)CCN(C)CC1,[I-],17.538
CCCC[N+]1(C)CCN(C)CC1,[I-],9.691
CCCC[N+]1(C)CCN(C)CC1,[I-],27.665
CCCC[N+]1(C)CCN(C)CC1,[I-],29.006
CC[N+]1(C)CCN(C)CC1,[I-],30.056
CC[N+]1(C)CCN(C)CC1,[I-],27.132
CC[N+]1(C)CCN(C)CC1,[I-],>37.015
CC[N+]1(C)CCN(C)CC1,[I-],>37.015
CC[NH+]1CCNCC1,CC(O)C(=O)[O-],5.14
CC[NH+]1CCNCC1,CC(O)C(=O)[O-],5.924
CC[NH+]1CCNCC1,CC(O)C(=O)[O-],17.183
CC[NH+]1CCNCC1,CC(O)C(=O)[O-],8.959
CC[NH+]1CCNCC1,F[B-](F)(F)F,1.733
CC[NH+]1CCNCC1,F[B-](F)(F)F,1.436
CC[NH+]1CCNCC1,F[B-](F)(F)F,2.822
CC[NH+]1CCNCC1,F[B-](F)(F)F,1.881
C[NH+]1CCNCC1,CC(O)C(=O)[O-],15.033
C[NH+]1CCNCC1,CC(O)C(=O)[O-],9.935
C[NH+]1CCNCC1,CC(O)C(=O)[O-],>52.564
C[NH+]1CCNCC1,CC(O)C(=O)[O-],18.45
c1ccc(N2CC[NH2+]CC2)cc1,CC(O)C(=O)[O-],0.713
c1ccc(N2CC[NH2+]CC2)cc1,CC(O)C(=O)[O-],0.594
c1ccc(N2CC[NH2+]CC2)cc1,CC(O)C(=O)[O-],1.902
c1ccc(N2CC[NH2+]CC2)cc1,CC(O)C(=O)[O-],1.665
c1ccc(N2CC[NH2+]CC2)cc1,F[B-](F)(F)F,0.64
c1ccc(N2CC[NH2+]CC2)cc1,F[B-](F)(F)F,0.48
c1ccc(N2CC[NH2+]CC2)cc1,F[B-](F)(F)F,1.12
c1ccc(N2CC[NH2+]CC2)cc1,F[B-](F)(F)F,1.32
CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21,[Br-],0.00566
CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21,[Br-],0.00644
CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21,[Br-],0.00878
CCCCCCCCCCCCCCCCCC[n+]1cn(Cc2ccccc2)c2ccccc21,[Br-],0.0191
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.00155
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.00437
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.00405
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.00457
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.00495
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.00949
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.00425
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.00222
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,F[B-](F)(F)F,0.00094
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,F[B-](F)(F)F,0.00306
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,F[B-](F)(F)F,0.00359
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,F[B-](F)(F)F,0.0014
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=S(=O)([O-])C(F)(F)F,0.00205
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=S(=O)([O-])C(F)(F)F,0.00325
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=S(=O)([O-])C(F)(F)F,0.00329
CCCCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=S(=O)([O-])C(F)(F)F,0.00133
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.1
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.0122
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.1
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,[I-],0.01048
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.1
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.01149
CCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],0.00386
