Cation,Anion,target,Cation_Organic,Anion_Organic,both_Organic,only_one_Organic
Cc1csc[n+]1Cc1ccc(C(C)(C)C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.09181,True,True,True,False
Cc1csc[n+]1Cc1ccc(C(C)C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00737,True,True,True,False
Cc1csc[n+]1Cc1ccc(C(C)C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.07542,True,True,True,False
Cc1ccc(C[n+]2cscc2C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.02131,True,True,True,False
Cc1ccc(C[n+]2cscc2C)cc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.11319,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.15884,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.10438,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.1041,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.05303,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.03861,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.02304,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.09049,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.06657,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1cc(O)ccc1O,0.08418,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.07684,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.04272,True,True,True,False
CN1CCCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2,O=C([O-])c1c(O)cccc1O,0.03849,True,True,True,False
CCOCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.2,True,True,True,False
C[N+]1(CCO)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.5,True,True,True,False
COCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.9,True,True,True,False
C[N+]1(CCCC#N)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,8.581,True,True,True,False
C[N+]1(CCCO)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.2,True,True,True,False
COCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.9,True,True,True,False
CSCC(CCC[N+]1(C)CCCCC1)SC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.281,True,True,True,False
C[N+]1(CC#N)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,10.0,True,True,True,False
CCOC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.6,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.853,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.55,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.202,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.101,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.32,True,True,True,False
CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.6,True,True,True,False
CCCCCCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.025,True,True,True,False
CCCCCCCC[N+]1(C)CCCCC1,O=S(=O)([O-])C(F)(F)F,1.079,True,True,True,False
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.074,True,True,True,False
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.019,True,True,True,False
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.028,True,True,True,False
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.086,True,True,True,False
CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.45,True,True,True,False
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.147,True,True,True,False
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.091,True,True,True,False
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.141,True,True,True,False
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.303,True,True,True,False
O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.4,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.076,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,5.02,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,5.7,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,6.51,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,CCCC[P+](CCCC)(CCCC)CCCC,0.0458,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,0.871,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,NCC(=O)[O-],0.875,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,CC(C)CC(N)C(=O)[O-],0.725,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C1CCCN1,0.575,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.00916,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,0.1,True,True,True,False
CCCC[P+](CCCC)(CCCC)CCCC,CC(C)C(N)C(=O)[O-],0.775,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,CC(=O)[O-],10.0,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.21,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.81,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.91,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,COP(=O)([O-])OC,5.23,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,COP(=O)([O-])OC,4.67,True,True,True,False
CCCC[P+](C)(CCCC)CCCC,COP(=O)([O-])OC,5.84,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CC(=O)[O-],0.0071,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.11,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.125,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0607,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.095,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.149,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.132,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.045,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.10102,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0605,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0681,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.019,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0168,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000312,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000322,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000264,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000354,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.00018,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000249,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.000173,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.08,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.008458,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.000711,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,True,True,True,False
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9.8e-05,True,True,True,False
