Canonical SMILES,"CC50/IC50/EC50, mM",filename
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.014,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.018,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.018,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.016,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.014,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.012,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.015,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.015,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0101,other.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CC[NH+](CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0123,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Mn](Cl)O3)c1.O.O.[Cl-],0.00695,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Mn](Cl)O3)c1.O.O.[Cl-],0.13318,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Mn](Cl)O3)c1.F[B-](F)(F)F.O.O,0.00283,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Mn](Cl)O3)c1.F[B-](F)(F)F.O.O,0.08505,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Fe](Cl)O3)c1.O.O.O.[Cl-],0.00581,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Fe](Cl)O3)c1.O.O.O.[Cl-],0.11418,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Fe](Cl)O3)c1.F[B-](F)(F)F.O.O.O,0.00198,other.csv
Cn1cc[n+](Cc2ccc3c(c2)/C=N/N2C(=O)C=NC2S[Fe](Cl)O3)c1.F[B-](F)(F)F.O.O.O,0.06916,other.csv
CCCCCCCCCCCC(=O)OCC[n+]1cn(C)c2c(=O)n(C)c(=O)n(C)c21.[Br-],0.26567,other.csv
CCCCCCCCCCCCCCCC(=O)OCC[n+]1cn(C)c2c(=O)n(C)c(=O)n(C)c21.[Br-],0.18421,other.csv
CCCCCCCCCCCCCC(=O)OCC[n+]1cn(C)c2c(=O)n(C)c(=O)n(C)c21.[Br-],0.23342,other.csv
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.59,other.csv
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.33,other.csv
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.89,other.csv
CCCCCCCC[S+](CCCCCCCC)Cc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O.F[B-](F)(F)F,0.01158,other.csv
CCCCCCCC[S+](CCCCCCCC)Cc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1C2=O.F[B-](F)(F)F,0.01339,other.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CN(C)C(=N)[NH2+]C(=N)N,0.157,other.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CN(C)C(=N)[NH2+]C(=N)N,0.116,other.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CN(C)C(=N)[NH2+]C(=N)N,0.552,other.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CN(C)C(=N)[NH2+]C(=N)N,1.148,other.csv
CN(C)C(=N)[NH2+]C(=N)N.[Cl-],0.02822,other.csv
CN(C)C(=N)[NH2+]C(=N)N.[Cl-],0.389,other.csv
CN(C)C(=N)[NH2+]C(=N)N.[Cl-],0.0875,other.csv
CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)[O-].CN(C)C(=N)[NH2+]C(=N)N,0.00062,other.csv
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CN(C)C(=N)[NH2+]C(=N)N,1e-05,other.csv
CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.CN(C)C(=N)[NH2+]C(=N)N,0.02489,other.csv
[1*-2][N+](CCCC)(CCCC)CCCC.[K+],0.31,other.csv
[1*-2][N+](CC)(CC)CC.[K+],1.66,other.csv
[1*-2][N+](CCCCCC)(CCCCCC)CCCCCC.[K+],0.19,other.csv
[1*-2][N+](CCC(C)C)(CCC(C)C)CCC(C)C.[K+],0.25,other.csv
[1*-2][N+](C)(C)C.[K+],9.1,other.csv
[1*-2][N+](CCC)(CCC)CCC.[K+],0.48,other.csv
[1*-2][N+](CC)(CC)Cc1ccccc1.[K+],0.72,other.csv
[1*]Cn1c[n+](CCCCCCCCCC)cn1.[Br-],0.000155,triazolium.csv
[1*]Cn1c[n+](CCCCCCCCCC)cn1.[Br-],0.000185,triazolium.csv
[1*]Cn1c[n+](CCCCCCCCCCCC)cn1.[Br-],0.000147,triazolium.csv
[1*]Cn1c[n+](CCCCCCCCCCCC)cn1.[Br-],0.000174,triazolium.csv
[1*]Cn1c[n+](CCCCCCCC)cn1.[Br-],0.000164,triazolium.csv
[1*]Cn1c[n+](CCCCCCCC)cn1.[Br-],0.000198,triazolium.csv
CCCCn1n[n+](CCCC)c2ccccc21.F[P-](F)(F)(F)(F)F,0.096,triazolium.csv
CCCCn1n[n+](CCCC)c2ccccc21.F[B-](F)(F)F,0.086,triazolium.csv
CCCn1n[n+](CCC)c2ccccc21.F[P-](F)(F)(F)(F)F,0.37,triazolium.csv
CCCn1n[n+](CCC)c2ccccc21.F[B-](F)(F)F,0.199,triazolium.csv
CCCCC[n+]1nn(CC)cc1CCO.Cc1ccc(S(=O)(=O)[O-])cc1,0.172,triazolium.csv
CCCCC[n+]1nn(CC)cc1CCO.Cc1ccc(S(=O)(=O)[O-])cc1,0.269,triazolium.csv
CCCCC[n+]1nn(CC)cc1CCO.Cc1ccc(S(=O)(=O)[O-])cc1,0.325,triazolium.csv
CCCCC[n+]1nn(CC)cc1CCO.Cc1ccc(S(=O)(=O)[O-])cc1,0.502,triazolium.csv
CCCCCCCC[n+]1ccn(C)n1.[Br-],0.08,triazolium.csv
[1*]Cn1c[n+](CCCCCCCCCCCCCC)cn1.[Br-],0.000147,triazolium.csv
[1*]Cn1c[n+](CCCCCCCCCCCCCC)cn1.[Br-],0.000174,triazolium.csv
CCCCCCCCOCc1cn(CCOCCOCCOC)n[n+]1CC.CS(=O)(=O)[O-],0.0137,triazolium.csv
CCCCCCCCOCc1cn(CCOCCOCCOC)n[n+]1CC.CS(=O)(=O)[O-],0.0179,triazolium.csv
CCCCCCCCOCc1cn(CCOC)n[n+]1CC.CS(=O)(=O)[O-],0.0007,triazolium.csv
CCCCCCCCOCc1cn(CCOC)n[n+]1CC.CS(=O)(=O)[O-],0.0013,triazolium.csv
C/C=C/[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.29,cholinium.csv
C/C=C/[N+](C)(C)CCO.[Cl-],34.08,cholinium.csv
CCCCCCOC(=O)C[C@@H](O)C[N+](C)(C)C.[Br-],27.6,cholinium.csv
C[N+](C)(C)CCOC(=O)C=Cc1ccccc1.[Cl-],10.23,cholinium.csv
C[N+](C)(C)CCOC(=O)C=Cc1ccccc1.[I-],8.84,cholinium.csv
CCCCCCOC(=O)C[N+](C)(C)C.[Br-],26.6,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.1074,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.1371,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.07,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.2539,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.0359,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.0675,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.0254,cholinium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.C[N+](C)(C)CCO,0.1997,cholinium.csv
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C.C[N+](C)(C)CCO,0.00893,cholinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].C[N+](C)(C)CCO,1.7e-05,cholinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].C[N+](C)(C)CCO,0.001619,cholinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].C[N+](C)(C)CCO,0.1109,cholinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].C[N+](C)(C)CCO,0.000982,cholinium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].C[N+](C)(C)CCO,0.4848,cholinium.csv
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.C[N+](C)(C)CCO.C[N+](C)(C)CCO,0.0921,cholinium.csv
CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.C[N+](C)(C)CCO,0.03166,cholinium.csv
CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-].C[N+](C)(C)CCO,0.33,cholinium.csv
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)[O-].C[N+](C)(C)CCO,0.29,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,cholinium.csv
COc1ccc2cc(C(C)C(=O)[O-])ccc2c1.C[N+](C)(C)CCO,0.7833,cholinium.csv
C[N+](C)(C)CCO.NC(CC(=O)O)C(=O)[O-],55.784,cholinium.csv
CCC(C)C(N)C(=O)[O-].C[N+](C)(C)CCO,42.289,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CC(=O)O,96.2,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CC(=O)O,77.5,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CC(=O)O,100.0,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CC(=O)O,54.4,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CCC(=O)O,67.4,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CCC(=O)O,53.7,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CCC(=O)O,100.0,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])CCC(=O)O,49.0,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,137.77,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,153.09,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,100.4,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,86.62,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,256.15,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,143.14,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,149.1,cholinium.csv
CC(=O)[O-].C[N+](C)(C)CCO,55.0,cholinium.csv
CC(N)C(=O)[O-].C[N+](C)(C)CCO,41.647,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.1368,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.03524,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.24,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,5.21,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.12,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.28,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.33,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13.4,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,15.15,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.42,cholinium.csv
C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.6,cholinium.csv
CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.C[N+](C)(C)CCO,0.245,cholinium.csv
CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC.C[N+](C)(C)CCO,0.295,cholinium.csv
CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC.C[N+](C)(C)CCO,0.269,cholinium.csv
C[N+](C)(C)CCO.[Br-],70.56,cholinium.csv
C[N+](C)(C)CCO.[Br-],69.55,cholinium.csv
C[N+](C)(C)CCO.[Br-],74.7,cholinium.csv
C[N+](C)(C)CCO.[Cl-],3.2,cholinium.csv
C[N+](C)(C)CCO.[Cl-],119.32,cholinium.csv
C[N+](C)(C)CCO.[Cl-],0.00599,cholinium.csv
C[N+](C)(C)CCO.[Cl-],0.000347,cholinium.csv
C[N+](C)(C)CCO.[Cl-],89.28,cholinium.csv
C[N+](C)(C)CCO.[Cl-],72.4,cholinium.csv
C[N+](C)(C)CCO.[Cl-],33.884,cholinium.csv
C[N+](C)(C)CCO.[Cl-],107.43,cholinium.csv
C[N+](C)(C)CCO.[Cl-],125.34,cholinium.csv
C[N+](C)(C)CCO.[Cl-],250.68,cholinium.csv
C[N+](C)(C)CCO.O=C([O-])C=Cc1ccccc1,12.92,cholinium.csv
CCCCOP(=O)([O-])OCCCC.C[N+](C)(C)CCO,9.12,cholinium.csv
C[N+](C)(C)CCO.O=P([O-])(O)O,30.0,cholinium.csv
C[N+](C)(C)CCO.O=P([O-])(O)O,20.417,cholinium.csv
C[N+](C)(C)CCO.O=P([O-])(O)O,19.055,cholinium.csv
C[N+](C)(C)CCO.NCC(=O)[O-],45.75,cholinium.csv
CCCCCC(=O)[O-].C[N+](C)(C)CCO,16.0,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.187,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.733,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,3.14,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,4.86,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.0666,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.0784,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.41,cholinium.csv
C[N+](C)(C)CCO.NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,0.685,cholinium.csv
CC(C)[C@H](N)C(=O)[O-].C[N+](C)(C)CCO,58.5,cholinium.csv
CC(C)[C@H](N)C(=O)[O-].C[N+](C)(C)CCO,99.2,cholinium.csv
CC(C)[C@H](N)C(=O)[O-].C[N+](C)(C)CCO,100.0,cholinium.csv
CC(C)[C@H](N)C(=O)[O-].C[N+](C)(C)CCO,52.3,cholinium.csv
C[N+](C)(C)CCO.NCCCCC(N)C(=O)[O-],19.983,cholinium.csv
CS(=O)(=O)[O-].C[N+](C)(C)CCO,5.0183,cholinium.csv
COS(=O)(=O)[O-].C[N+](C)(C)CCO,4.65,cholinium.csv
CCOP(=S)([S-])OCC.C[N+](C)(C)CCO,8.128,cholinium.csv
CCCCCCCC/C=C\CCCCCCCC(=O)[O-].C[N+](C)(C)CCO,0.59,cholinium.csv
C[N+](C)(C)CCO.NC(CO)C(=O)[O-],47.546,cholinium.csv
COCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.51,cholinium.csv
COCC[N+](C)(C)C.CS(=O)(=O)[O-],4.68845,cholinium.csv
COCC[N+](C)(C)C.COS(=O)(=O)[O-],4.3613,cholinium.csv
CCCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.36,cholinium.csv
CCCCCCCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.17,cholinium.csv
CCCCCCCCCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.08,cholinium.csv
CCCCCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.24,cholinium.csv
CCCCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.34,cholinium.csv
CCCCCCCCCCC(=O)OCCCC[N+](C)(C)CCO.[Cl-],0.55,cholinium.csv
CCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1.68,cholinium.csv
CCCC[N+](C)(C)CCO.[Br-],22.77,cholinium.csv
CCCC[N+](C)(C)CCO.[Br-],25.35,cholinium.csv
CCCC[N+](C)(C)CCO.[Br-],5.26,cholinium.csv
CCCCS(=O)(=O)[O-].CCCC[N+](C)(C)CCO,19.7,cholinium.csv
CCCC[N+](C)(C)CCO.CCS(=O)(=O)[O-],39.3,cholinium.csv
CCCC[N+](C)(C)CCO.CS(=O)(=O)[O-],29.5,cholinium.csv
CCCCCCCCCCCC[N+](C)(C)CCO.[Br-],1.241244791,cholinium.csv
CCCCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],0.02788481,cholinium.csv
CCCCCCCC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.34,cholinium.csv
CCCCCCCC[N+](C)(C)CCO.[Br-],0.45,cholinium.csv
CCCCCCCC[N+](C)(C)CCO.[Br-],0.2,cholinium.csv
CCCCCCCC[N+](C)(C)CCO.[Br-],0.61,cholinium.csv
CCCCC[N+](C)(C)CCO.CCCCS(=O)(=O)[O-],22.4,cholinium.csv
CCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],0.092787163,cholinium.csv
C[N+](C)(CCO)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.57,cholinium.csv
C[N+](C)(CCO)Cc1ccccc1.[Br-],4.76,cholinium.csv
C[N+](C)(CCO)Cc1ccccc1.[Br-],1.38,cholinium.csv
C[N+](C)(CCO)Cc1ccccc1.[Br-],2.88,cholinium.csv
CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.91,cholinium.csv
CC[N+](C)(C)CCO.[Br-],40.36,cholinium.csv
CC[N+](C)(C)CCO.[Br-],52.88,cholinium.csv
CC[N+](C)(C)CCO.[Br-],31.25,cholinium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.[Br-],0.04595,thiazolium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.[Br-],0.18726,thiazolium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.F[P-](F)(F)(F)(F)F,0.08356,thiazolium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.F[P-](F)(F)(F)(F)F,0.17319,thiazolium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.F[B-](F)(F)F,0.03073,thiazolium.csv
Cc1csc[n+]1CCCOc1ccc(C=Nc2ccc(C(F)(F)F)cc2)c(O)c1.F[B-](F)(F)F,0.14853,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.15445,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.09597,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.06737,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.06895,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.04336,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.03238,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.14146,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.10817,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.07435,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.07905,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.06891,thiazolium.csv
CN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCC1)(N1CCCC1)=NP(N1CCCC1)(N1CCCC1)=N2.O=C([O-])c1c(O)cccc1O,0.03482,thiazolium.csv
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.16463,thiazolium.csv
CCN1CCN(Cc2ccc(F)cc2)P12=[NH+]P(N1CCCCC1)(N1CCCCC1)=NP(N1CCCCC1)(N1CCCCC1)=N2.O=C([O-])c1cc(O)ccc1O,0.1575,thiazolium.csv
