UMAP_chemberta_c_14,UMAP_chemberta_a_2,UMAP_chemberta_a_19,UMAP_ecfp_c_10,UMAP_ecfp_a_4,UMAP_ecfp_a_8,UMAP_ecfp_a_9,UMAP_maccs_c_0,UMAP_maccs_c_5,UMAP_maccs_c_7,UMAP_maccs_a_1,UMAP_molecular_c_4,UMAP_molecular_c_5,UMAP_molecular_c_9,UMAP_molecular_a_7,UMAP_graph_c_1,UMAP_graph_c_4,UMAP_graph_a_5,UMAP_graph_a_7,UMAP_graph_a_8,target
2.9396493,2.671293,-0.77037174,-1.6125829,-0.45241636,-0.8345439,0.3021055,0.20741935,0.05338123,-0.070847265,0.32822135,0.30378172,1.1868403,-0.6411561,3.10137,2.510527,0.0032158238,0.1429399,0.064423196,0.385776,8.3e-05
1.218589,0.1703598,-0.3591135,-0.49292624,0.33001238,1.506455,-1.0629647,0.93523175,0.11773814,-0.61776763,0.582455,-0.22722101,0.36848617,-0.31039628,0.5590441,-0.4680743,0.015778145,-0.7774524,0.26621184,-1.5692742,0.5
1.1742437,-0.06638916,-0.1106171,0.043511126,-0.42912552,0.104084246,2.5334861,0.09742604,-0.32878512,-1.7851499,-1.606643,-1.216373,-0.3966057,0.33011207,-0.05196615,-0.8702445,1.5806434,-0.607285,-1.9285957,-0.57159203,8.83e-06
1.1292021,-0.20659956,0.6219036,-0.49683324,-1.3654774,1.214893,-0.56240743,-0.34575927,0.06300131,-0.1874635,0.4503083,-0.5343706,-1.0605719,-0.42969355,-0.13932838,-0.08402192,-1.1349367,-0.5551772,-0.52997255,-0.4282723,1.06
-0.34638527,-0.08321148,2.4594343,-2.0798516,-1.1798673,1.1975055,-0.50231266,0.008919823,3.5526094,0.0041471296,0.59063214,-1.2530951,-0.3898983,0.42260835,0.72721213,-0.050908033,-0.085961655,-0.64764225,0.32362822,-1.5462596,9.606469401
0.70927954,1.679412,-0.00020092014,1.9552166,-0.34526426,0.026450243,2.8628764,1.7187105,-0.67284995,0.26612854,0.30751163,1.0740255,-0.66977054,0.22080153,-0.0229713,-0.86877996,0.12225369,0.16134413,0.083842196,0.36472014,0.21
-0.24586977,0.31361648,0.15072614,-0.45738003,-0.47521502,-0.30138525,-1.2921999,0.20274697,0.01506394,-0.048665117,0.42512044,1.0297455,1.1846644,-0.39520815,-0.13183618,1.767186,-0.15704453,-1.1027782,0.38287792,-0.43682316,0.1
0.82380015,-0.076425925,2.4530966,-0.23770295,-1.1931976,1.1981909,-0.5036352,0.3516458,-1.6251223,2.6185842,0.55296063,0.8294271,-2.0572357,0.48610973,-0.11335964,1.4146293,-1.441044,-0.712815,0.32922706,-1.6205981,5.0
-0.45497087,0.27012956,-0.36323485,-1.0387717,0.33237475,0.9155636,-1.3454499,0.59990454,-0.08289818,-0.45926243,0.5680123,-0.3828273,0.21366334,-0.21884836,-0.042689297,0.5646658,0.13762842,-0.77258086,0.30879402,-1.5696467,0.3899
-1.9267408,-0.029292597,0.045145433,-1.8303117,0.3908771,0.38815743,4.965899,-1.5652112,-0.11590783,-0.2736671,2.48362,-1.2174633,-0.40293342,0.3218494,0.037119843,-0.8772732,0.09037411,2.483161,-1.7613144,1.5303613,0.01805
-0.32452887,1.1325328,-0.024576068,0.6451566,-0.121013165,-0.7307231,-0.38321787,1.2530417,0.96980786,0.25208572,0.30326083,2.204764,-0.3060253,1.4490331,-0.057321124,-0.5639724,1.4449828,0.05212962,0.13339585,0.3314172,0.024
-0.99288833,-0.11306263,-1.1012878,0.76971656,0.18538937,-0.5889759,0.8593069,1.220014,0.9886014,0.23868549,0.57791525,2.199186,-0.28465047,1.4414948,-0.14884652,-0.6202395,-1.1268125,-0.66224265,0.36536965,-1.5691925,0.1
-0.2193977,0.3450225,0.1583435,-0.44492012,-0.46277684,-0.3017804,-1.3069427,0.1997121,0.028712934,-0.051625874,0.42867306,1.0375526,1.1741966,-0.3895512,-0.1513732,1.7720294,-0.16443133,-1.0999424,0.39388266,-0.4356751,0.1
-0.3358224,0.11426245,-0.03580058,0.6415666,0.21707837,-0.23610447,0.677321,1.1990057,0.9018694,0.2204241,0.5828323,1.8354881,0.7558943,-0.6296061,-0.050424475,-0.5639082,1.4445524,-0.7021641,0.35266507,-1.6145651,0.035
-0.3209616,2.6682658,-0.75154334,3.2118983,-0.4272039,-0.81761616,0.29545897,1.2389145,1.012597,0.25443336,0.30763537,2.213239,-0.29423392,1.4438326,-0.096671544,-0.64349693,-1.1175115,0.10097963,0.14258479,0.332731,0.0423
0.38886946,0.26303685,-0.37535843,0.26553702,0.44246623,0.639108,-1.3356236,1.1179339,0.92301095,0.16133444,0.5916692,-0.019516243,2.8115458,1.0386165,0.011465642,0.90528184,-0.82928056,-0.5802886,0.3360352,-1.5280743,0.813
-1.6324031,-0.1405518,-0.4640468,-2.0316665,-0.5260743,1.5713838,0.06604843,-0.3368003,1.322582,-0.21148038,-0.65618175,0.12016689,-0.036536954,0.18618049,-0.04224976,0.01078248,0.011372778,0.5812315,0.26552433,0.9069835,0.2067
-0.41175586,-0.14980549,0.23964964,0.5333791,-0.566752,0.58949053,-0.1151356,1.234021,0.95216733,0.19977915,0.2609319,-1.6268169,-0.4995994,-1.1362401,-0.16683093,0.346448,-0.8757724,1.358582,1.4880072,1.5604737,1.0
1.038217,-1.2665787,0.67331815,-0.3467483,-0.5097218,-0.8917208,1.0526648,-1.5429503,-1.1034387,-1.1730561,0.25008574,-1.1545011,-1.6876296,-2.1959677,0.6678823,0.4539221,-2.850867,-0.50291634,-0.9135049,1.8426765,1.39
-0.15295678,0.11444001,-0.017234268,0.45050064,0.22262675,-0.23537226,0.6618784,-0.93290275,0.5769672,0.9136045,0.58669984,-0.71742797,0.043041985,-0.5388207,0.540138,-0.4474871,0.16273691,-0.6956505,0.3501834,-1.5407032,29.006
-1.6323973,0.066066265,-0.29883355,0.18771532,-0.45532748,1.641875,0.23227815,-0.5542314,-0.07325043,1.384795,-1.4266737,-0.7015273,-0.35441607,1.1666654,-0.18211763,-0.72400254,0.21235514,-0.6434271,-1.879337,-0.5479233,1.18
-0.43987027,-0.04805881,0.063849606,0.41585213,0.52855265,-0.020227851,0.24125414,-1.0637813,0.84098834,-0.3614416,-2.1285803,2.7202737,-0.82315415,-0.29210633,-0.26497772,0.34181508,1.2465688,-1.3254616,-1.5086286,-0.03853391,0.0041
-0.028254123,0.43631968,-0.44013312,-0.42694592,-1.0703433,1.2747667,-0.4119384,0.13859993,-1.5006891,-2.7277493,-0.45756578,-0.31499282,-0.5395506,-0.5223636,-0.18491325,-0.2775323,-1.0939124,0.8690326,0.4026561,1.233755,10.0
0.60767674,1.6747682,-0.002112406,0.99747163,-0.34315178,0.028560199,2.8659496,2.6470401,-0.40641654,-0.25376445,0.31851676,0.22920662,1.1029707,-1.7557037,-0.015511097,-0.15576369,2.485143,0.13299498,0.06878574,0.35907012,0.122
-0.4563657,0.21032365,-0.02031671,-0.086959995,-1.1835551,2.060211,-0.8633255,-0.824532,0.79389673,-1.0752654,0.73421353,0.12839139,-0.076501794,0.17821556,-0.5765531,0.17861553,0.008897651,-0.17636025,-2.0676985,1.8757858,3.123
-0.4503997,1.0867141,0.012425678,0.5531875,-0.07893654,-0.7337015,-0.5071957,1.1948876,0.8972333,0.19664659,0.3338266,-1.946533,2.1242652,-0.35597283,-0.18472707,0.3489814,-0.8990734,0.17106225,0.061492987,0.37347633,0.19
-0.50799876,-2.7236018,0.020851465,0.51345956,0.18350334,-1.415613,0.062860906,-0.9374738,0.81198305,0.25067052,0.42015147,-0.40575016,-0.42747426,-0.01097231,-0.128759,0.015795052,0.36598378,0.25568095,0.054155756,0.27386037,1.72
0.8995766,-0.42032048,-0.25332075,-0.45273095,-2.072609,1.2391403,-0.6705377,-2.1983497,-0.13452692,-0.5543448,-0.6372714,-0.25651675,-0.8985173,0.8584288,-0.09273647,-1.1822217,0.7241874,1.5487001,-0.563444,2.291444,0.5
-0.9340515,0.3008818,-0.10308621,0.06361853,0.7090448,-0.3301762,0.34312105,-0.49007264,0.029269898,1.3375608,-2.118681,-2.1100805,-0.37078834,-0.38125297,-0.05429978,-1.4710029,-0.3960415,-1.3017375,-1.5073324,-0.039111245,0.013
0.5076814,-0.22900824,0.7010335,0.49433208,0.7127537,0.49600154,-1.1036994,-1.5703602,-0.1329173,-0.271386,0.45514387,-1.3003304,-0.26541847,0.3956638,0.058268826,0.1548534,0.31300673,-0.53628415,-0.5452534,-0.43273458,0.02982
-0.3983218,-0.26478338,-1.3000579,0.6818379,1.3599229,-0.50418925,0.21754424,1.2390772,0.9201492,0.22167896,0.5702577,1.8351216,0.75825816,-0.6292508,3.318264,-0.56536305,1.4463722,-0.6702355,0.36822322,-1.6158531,0.03
1.7166575,-0.97979885,-0.43735212,0.22427875,-0.2604782,1.8469737,0.6570033,-0.06881127,0.50580883,1.9610295,0.7471841,-0.39150894,0.2574852,-0.25023115,0.3386976,-0.52335167,-0.12658238,-0.2461996,-2.5909445,1.6421144,0.04272
1.4325559,0.1783934,1.1655475,0.2782902,0.27309367,-0.3146059,-0.51833165,1.193323,0.913856,0.17243019,0.6366239,-0.14136194,0.90484184,-0.019737387,-0.11388153,-1.3016458,1.8140141,-0.71531355,0.30273226,-1.607533,0.00098
0.6283008,0.024349922,0.2667379,0.38714027,0.88276863,-0.9679084,0.522774,0.1359497,-0.46192455,0.96602064,0.44818604,-0.91522884,-0.36652568,0.48876238,0.0037625919,-0.29999247,0.98136914,0.22045854,0.06468768,0.24706787,0.06822
-0.9264138,0.30027628,-0.102897294,0.06405145,0.7088372,-0.33004206,0.34289205,-0.48732844,0.03228553,1.3344129,-2.1303077,-2.1090152,-0.37003163,-0.3827586,-0.17752965,-1.4709094,-0.39595324,-1.273984,-1.5114105,-0.0686813,0.0121
0.6946533,-0.16144061,2.5203993,-0.061036356,-0.91438967,1.2224449,-0.48138922,1.109386,0.9330332,0.14062275,0.5988405,-0.025152737,2.8081946,1.0434976,0.004999132,0.90867615,-0.8238992,-0.5534664,0.34585682,-1.5375072,6.87
0.25551572,-0.5205371,-0.04042314,0.59703296,0.56137246,-1.1272647,0.7139379,1.2414209,0.9615903,0.21964726,0.4399221,0.77687824,0.93993247,-0.8130597,0.10350802,-0.47518423,-0.98338944,0.3568032,0.150339,0.31889457,0.00677
1.0964738,1.5252205,2.7637799,-1.5167594,0.4209098,-0.752761,-1.0952458,0.17599423,0.41337284,3.4781282,2.4830716,-0.059406843,0.8834012,-0.81455487,-0.16518837,-0.32641852,0.096448794,2.481671,-1.7681433,1.5198481,0.3
1.3450619,-1.2590933,-0.40693122,0.8327295,0.26680493,0.9379258,-1.3292397,0.1944494,0.04690088,-0.07915828,0.4457829,0.38138834,0.1939641,2.4866912,-4.7874355,0.78509164,0.022546096,0.38313088,-0.032120865,0.23998962,5.23
-0.02073687,0.31499013,-1.4240113,-0.67779684,-0.016100157,-0.053068183,0.4681525,-0.3065693,0.34791645,-1.4264027,0.4540989,-2.1771045,1.7949444,-1.0927161,-0.04457455,0.8090888,-0.07478866,1.7548695,2.136705,0.3867935,0.059
1.0452148,-0.23971434,0.73765224,-0.7420135,-1.9692165,0.6537469,-0.43657815,0.3517736,-1.6346484,2.6247766,0.58555347,0.8352424,-2.063763,0.48060405,-0.1150785,1.4211018,-1.4510641,-0.7389669,0.29943192,-1.6009772,322.38
-0.8248549,0.004846349,-0.09622198,-0.57092965,0.33805004,0.27913564,-0.011813431,0.49547386,-0.6619652,0.057081923,-0.75736934,1.0362211,1.1805025,-0.39368066,2.9189267,-1.2051629,0.02972741,0.64784706,0.0694312,-0.7258381,0.00524
0.39177573,0.14338498,-0.018704431,0.344453,0.60177016,-0.14065042,0.13971137,1.1738622,0.9536035,0.16111511,-2.124085,-0.13111897,0.8841264,-0.010925194,-0.12782493,-1.3200371,1.813419,-1.3175088,-1.5026811,-0.016366245,0.1
0.759796,0.47651023,0.48628053,0.004900977,-1.3582796,0.44252706,-1.0593247,1.1900758,0.8836921,0.17246604,0.41298336,-1.9493294,2.1343634,-0.36403897,-0.22054955,0.34558383,-0.88589245,1.7741996,2.1280484,0.39609495,0.78
1.0672344,-1.2640668,0.67493063,-0.30301237,-0.516029,-0.8986631,1.0658817,0.23042764,1.1506646,0.121710785,0.26604488,0.67581415,-2.1673179,-0.96520644,-0.1431665,-0.09544547,-1.1359576,-0.50707537,-0.91716236,1.8394212,0.416
-0.20252518,-0.37186232,2.5591612,-0.5448379,-0.55012923,1.1823109,-0.6572938,0.19686893,0.030711962,-0.057569515,0.5540878,1.0345699,1.1824217,-0.38807306,-0.1456682,1.7643161,-0.1645331,-0.6453149,0.36720347,-1.5349711,0.1
1.0696027,-1.2599039,0.67788494,-0.30137604,-0.51376593,-0.8959384,1.0610664,0.22299404,1.1583514,0.11385699,0.25694197,1.0281645,-1.246855,0.041421317,-0.014426916,-0.092484355,-1.1349053,-0.516936,-0.92582065,1.8316052,13.8
-0.19919732,-1.3648174,-0.101113625,-1.0177835,0.29470083,-1.5649618,0.86199766,-0.57928765,-0.0813945,1.3570386,0.45087937,-0.91802186,-0.36384535,0.48612505,0.3139769,-0.513812,0.7282568,0.34058914,0.08387097,0.31700438,0.013
1.084176,0.3971254,0.47272924,-0.5512241,-1.5478798,0.7743904,-0.47116986,1.1307819,-0.29165718,0.072736785,0.3196581,0.6742007,-2.1694553,-0.9674426,-0.14345032,-0.15395127,-1.3661126,0.07946641,0.10682509,0.31810415,0.0046
-0.48085707,1.6513543,-0.022916814,0.015103485,-0.33575094,0.015827406,2.8446288,0.9826177,-0.107639566,0.19499065,0.3075523,0.5126167,0.9526759,-0.7408189,-0.14402327,-0.044797137,0.13282329,0.14655067,0.11576261,0.4004477,0.10817
1.2476364,0.00050886534,0.7400641,-2.454929,-1.6386932,-0.9753471,0.3134592,0.5299863,-0.5697696,-0.13868025,0.4441693,0.1883613,0.075712614,-0.27526495,-0.056061573,-0.32344773,-0.18763271,0.3189981,0.077287175,0.31804317,126.6
-0.8674834,0.19711924,0.10216102,1.7993505,2.4964552,-1.3295406,0.31706622,-1.4548756,0.01957365,1.3188101,0.3279026,-0.32630172,0.3434861,-0.457656,-0.17085956,1.2004683,0.07727378,0.11028906,0.07163411,0.34920382,0.3
-0.02474224,0.44081977,-1.429609,-0.6805042,0.0009769009,-0.011487817,0.5007994,-0.31043568,0.35189483,-1.4305378,0.459346,0.1812186,0.04636851,0.71771735,0.043421652,0.8070042,-0.07286403,1.7547535,2.1369052,0.3602655,0.096
-0.019601356,-0.8222168,-0.08816978,0.4224864,0.33650324,-1.5035297,0.92454726,-0.58021754,-0.27810374,-0.58523,0.46288157,-0.025296096,-0.6542121,-1.0703579,3.3165019,-0.7608524,0.07559225,0.3044783,0.15729634,0.30885878,0.01365
-0.34335563,0.3840082,-0.35745955,0.6656847,0.1410216,-0.36592528,0.77228427,1.2193712,0.9256065,0.24403246,0.5884255,2.2097545,-0.3085217,1.4582676,-0.32831344,-0.5680465,1.4482833,-0.6701626,0.36615583,-1.6074941,0.031
-0.8534501,-0.26414117,-1.4671823,0.2269138,1.425106,-0.37069407,0.039537776,0.49219042,-0.67223305,0.05962515,0.5672844,0.37071902,0.18462667,2.5022414,-0.19295229,-0.5036554,0.057768192,-0.5982772,0.34726605,-1.5120765,0.121
1.2068944,0.14111842,-0.3664007,-0.49372905,0.3252958,1.5110141,-1.0614202,0.9411091,0.11162098,-0.6241477,0.5554823,-0.26436642,0.41320404,-0.34287915,-0.034861244,-0.46722865,0.016689835,-0.775343,0.27877358,-1.5634582,0.5
-0.5615474,-0.087844536,-0.4143749,0.34761408,-0.5681385,1.5323519,-0.01297639,-1.432123,0.066384815,1.2706218,-2.1504798,-0.25075263,-0.5269095,-0.5033391,3.1038787,-0.19596615,-0.008120646,0.7969939,0.43698257,1.0942457,0.126
-0.14075063,-0.10436677,0.2136954,0.10076045,-0.6315979,0.61236155,-0.16276428,0.33233273,-1.6295328,2.644369,0.26448,1.8356326,0.756158,-0.62769073,0.5893393,1.3883643,-1.4427466,1.3617928,1.50212,1.5725318,0.05
-0.3226471,-0.9169207,-0.23176134,0.6415134,-0.14183542,-1.6931812,0.14044352,1.2168791,0.89971393,0.22205427,-2.1208222,1.8323153,0.75647813,-0.6267115,-0.03709162,-0.56512153,1.445682,-1.3091551,-1.4919316,-0.0040287278,0.007
0.32925493,-0.083838746,0.16672775,-1.1248167,-1.9009681,0.06967018,-0.18314417,0.54158896,-2.9669745,-0.48840094,-1.6031758,1.4998006,-0.52595073,-1.715078,-0.15435104,1.1619672,0.008215292,0.7150035,0.6141876,1.9216998,0.59
-0.09390186,0.9013634,-4.4575143,0.77296776,-0.19582066,-0.3493878,0.4659841,-1.374592,0.8619249,-1.8412035,-1.4048686,1.377117,0.046327755,-2.073808,-0.20513587,-1.4935253,-1.0976144,-0.44581968,2.0191293,-2.270517,0.0019
0.3611753,0.077594124,0.111548595,0.28981382,-0.45071462,-0.26888794,-0.72507215,1.1658692,0.89582515,0.09833034,0.400684,-0.13585742,0.90359634,-0.0018840445,-4.7920885,-1.3309759,1.8269911,-1.0868587,0.37911993,-0.45896733,0.000929
0.25191444,-0.17618918,0.65075904,-0.9603297,-1.9387637,0.32969004,-0.3033516,0.5907138,-0.5675608,-0.13045216,0.44615015,-0.24674359,-0.5265214,-0.49940652,-0.15028565,-0.26225013,-0.14712457,0.30996445,0.08208472,0.30732337,40.8
-1.6298232,1.0133506,-4.575225,0.4143213,-0.065936685,-0.24499473,0.42822286,-0.36105797,1.3005494,-0.18949229,-1.4107336,-0.9071838,0.060511183,-0.31074524,-0.07078038,0.0042479923,-1.0373355,-0.44664246,2.0273492,-2.2827294,0.01106
0.97950864,-0.3634561,2.090002,-0.5293874,-2.3691707,1.3440664,-0.70147496,0.09343164,-0.32230222,-1.7910427,0.59581584,1.113596,-0.7598059,-0.5453842,-0.065995276,0.79566205,0.950267,-0.7794466,0.25858176,-1.6524526,0.00134
0.0036872642,0.2674071,1.238905,-0.9271706,0.09907854,1.1571608,-1.0735706,-1.0844,0.834219,-0.3746812,-2.1146739,-0.17148909,0.037777,-0.006302816,-0.040961873,-0.6148512,0.025265595,-1.3294024,-1.483582,-0.023482436,4.63
-0.041202012,0.0049657603,1.9471564,-0.25509393,-0.13416383,1.0002261,-1.0141156,1.058557,-0.013927389,-0.5432816,-1.4031513,-0.2544078,-0.015541971,-0.1707961,-0.18441787,-0.32854146,-0.18016538,-0.8258964,0.29689297,-1.5390296,0.000147
2.9526854,-0.9170605,-0.24753812,-1.6023189,-0.13912766,-1.6820061,0.110865064,0.2399601,0.015242574,-0.07687307,-2.0966802,0.36575827,0.22496083,2.4964345,-0.055513874,2.492273,-0.0056145405,-1.3127189,-1.523651,-0.027345764,0.1
0.38287923,0.07968001,0.11419091,0.3364799,-0.45117998,-0.26658732,-0.7312933,1.1745013,0.899588,0.107858546,0.39768395,-0.14004844,0.8828978,0.001276093,0.007619238,-1.3274907,1.8153489,-1.1236849,0.42044705,-0.44085705,0.1
-1.2348962,-0.26601082,-1.4553127,1.178577,1.4205394,-0.37859872,0.05115299,1.1537993,0.90390915,0.16136543,0.60392696,-0.1311281,0.87569773,-0.0068080076,-0.15177709,-1.3235687,1.7886734,-0.76478547,0.25517687,-1.5841389,0.005954
-0.08419676,-0.24200968,0.66218776,-0.101146095,-0.9394699,1.1887035,-0.4954295,1.1291308,-0.28358757,0.080151685,0.455629,-0.27875996,-0.5169209,-0.5384314,-0.20359167,-0.110900156,0.08368327,0.34449238,-0.025698047,0.22181381,0.0849
-0.822176,0.004696167,-0.09669667,-0.5707163,0.33805048,0.2791354,-0.011814094,0.49658126,-0.67252624,0.054028288,-0.7590581,1.0330044,1.1804632,-0.39041713,-0.17102343,-1.2052654,0.029631635,0.64762807,0.06951149,-0.72573674,0.00398
-0.8537813,1.0361167,-0.2050065,-0.18243355,1.3398969,-0.5909429,0.6100282,0.56749696,-0.87549514,-0.051613208,0.4417055,-1.319946,-0.87338614,0.7402835,-0.06612477,-1.8070254,0.39177832,0.23979695,0.10371692,0.27174553,0.1736
-0.5870062,0.49594775,0.031194866,-0.43266407,1.3004378,-0.6405269,0.36766756,1.8057624,-0.76303166,-1.2981832,0.4608368,-0.4687503,-1.1662815,1.3283268,-0.29110605,-1.1526515,-0.046271592,0.31935462,-0.024981167,0.19537435,4.8
0.6367939,0.23674716,-0.65064293,0.50980496,0.8015062,-1.195213,1.1777081,1.1805525,0.8802186,0.14526084,0.61854047,-0.12679462,0.8874948,-0.016570153,-0.15313289,-1.2850795,1.8084116,-0.7094632,0.28149134,-1.5939472,0.002773
-0.119241804,-0.43932918,0.9257889,-0.40446466,-0.35599285,-0.6858023,0.56371605,0.13130927,-1.5083511,-2.73239,0.26070577,-0.27992147,-0.5174267,-0.54002315,0.0118649155,-0.2688087,-1.1023239,-0.51017565,-0.9198952,1.8370044,1.79
-0.08791539,-0.15842654,2.5184462,-0.40677044,-0.91708255,1.2216984,-0.48399174,0.14127515,-1.4980271,-2.729275,0.5754184,0.45354065,-0.13747267,-0.19068232,-0.17493606,-0.27122697,-1.1007895,-0.72592396,0.3618612,-1.536175,2.23
0.20555316,0.17105594,1.2535878,-0.3413005,-0.110518664,1.1927198,-1.0507393,0.55576944,-2.9591832,-0.47222915,-2.106175,-0.23672259,-0.021412527,-0.1602016,-0.2158722,1.158892,0.00769456,-1.3577348,-1.4898723,-0.0027209567,2.6
1.423311,0.33376426,0.15834247,0.28506145,-0.45906016,-0.30628225,-1.2855949,1.1679146,0.94064796,0.21518396,0.41325668,-1.9452287,2.1328702,-0.36526677,-0.19063494,-1.3266767,1.7950395,-1.1458254,0.42887172,-0.43838015,0.17
1.0831999,-0.22161293,0.68497634,-0.81033236,-1.9509236,0.5111995,-0.3741805,1.0721731,-0.29496512,0.050707888,0.5747675,0.21721286,-0.08899643,0.2892331,-0.15751548,-1.8051897,0.9432424,-0.8206515,0.28534287,-1.5709136,10.77
0.23065105,-1.013447,-0.13471448,-0.09047818,-0.15440877,1.0188861,-1.0261035,-0.9397457,0.57048684,0.9000906,0.45503724,0.7933475,-0.26237124,-1.0783484,-0.20270348,-0.4698903,0.4549953,0.3525328,-0.071541175,0.19494481,0.5
0.34171122,0.03595089,0.041578606,0.22524725,0.54412717,-0.069113016,0.22549069,1.1857991,0.92682236,0.17349744,-2.1352155,-0.14255176,0.89069045,-0.00593315,-0.08800566,-1.3033619,1.8033555,-1.3112227,-1.5280439,-0.016344443,0.004712
0.35367796,0.16393502,-0.8814066,0.269233,0.963437,-1.1013982,0.9651596,1.2147623,0.9362799,0.17544618,0.62810844,-0.12220344,0.8697619,0.0042990306,-0.082385816,-1.2972375,1.822435,-0.6986406,0.3330377,-1.6407367,0.000811
0.1805591,-0.20668933,0.6141671,-1.0283282,-2.3470974,1.3257208,-0.7026304,0.5251535,-0.5656165,-0.13335046,0.45857057,-0.5552381,-0.17794879,-1.6760352,-0.10868059,-0.7308831,0.10486541,-0.52757967,-0.51182467,-0.43737665,3.281
-0.7864855,-0.23069045,0.70070547,0.17140092,0.78262794,0.42333174,-0.99760073,0.4951226,-0.65219325,0.057766523,0.4544862,1.0270423,1.1858629,-0.39875367,3.1011555,-1.2154342,0.020525387,-0.5454166,-0.5261394,-0.44356745,0.0458
0.14165102,0.16957925,1.2594117,-0.32542866,-0.091570035,1.1909634,-1.0216228,0.57724714,-2.9695861,-0.46379283,-2.1115808,1.3826128,0.039485678,-2.070177,-0.0062868535,-0.24896885,-0.13688827,-1.3213065,-1.510661,-0.039486703,11.48
0.30461955,0.020221902,0.047433056,0.18471712,0.5406715,-0.058731925,0.2297199,1.1719393,0.93709743,0.15540257,-2.1417353,-0.121124394,0.88592494,-0.012604037,-0.7105396,-1.3166845,1.7999302,-1.3316405,-1.4994712,-0.0069362503,0.00552
-0.310917,0.5846204,0.21371192,0.6259015,1.9595749,-0.84593004,0.035990264,1.2440526,0.9530185,0.24087366,0.29577544,2.2074811,-0.30454266,1.4524956,-0.08493943,-0.5593577,1.4397062,0.07225988,0.1277752,0.32881394,0.2388
-0.41306862,0.17105764,1.1564229,0.5400457,0.27525258,-0.31423068,-0.53249925,1.1598889,0.8839422,0.1532361,0.5925641,-1.9363636,2.126815,-0.35679647,-0.11880706,0.3605969,-0.88494027,-0.67268604,0.2899921,-1.5715626,0.035
-0.40032092,0.42048088,-0.4305878,-2.0679944,-0.8496606,1.3130925,-0.34283048,0.0076973396,3.551336,0.0028518592,0.74760044,0.15039709,1.1793709,0.111437894,-0.16147034,-0.055902176,-0.08135566,-0.59476906,-1.9633603,-0.54764354,1.916611392
-0.6818103,-1.4565022,-0.090444125,0.6771425,0.27965838,-1.5718715,0.8035209,-1.3624611,-0.12071733,1.4362546,0.4394695,-0.0768472,-0.14333554,0.105555765,-0.10336421,1.2597136,0.16794972,0.24522866,0.09402969,0.29636216,0.014
-0.25221547,0.046973716,-0.15244564,-0.45614332,-0.39843982,1.6937016,0.34626588,-0.84042907,0.6466566,-0.95112383,-1.4231805,-0.5817613,-0.40367198,0.76677763,-0.061866745,-0.28799504,-0.031929187,-0.6482259,-1.8755885,-0.5451086,3.00949
-1.4854004,-0.9827275,-0.43911824,-1.0911539,-0.25937602,1.8475324,0.65681124,-0.07632683,0.5193295,1.9380139,0.73750436,-0.31151164,-0.5385472,-0.5182164,-0.1003524,-0.52205765,-0.12538151,-0.25043625,-2.5945165,1.6453938,0.04397
1.0728532,0.44922686,0.43426397,-0.4728492,-1.1586039,0.7262172,-0.39993763,1.1313043,-0.28745824,0.074858434,0.31132275,0.67561686,-2.1686304,-0.9658246,-0.09344271,-0.15984227,-1.3578352,0.12228428,0.077343024,0.34552553,0.0001
0.22543693,0.30265576,1.1857339,-0.10794533,0.19564518,1.1279385,-1.0873283,-0.94416356,0.56598955,0.8955957,-2.1171083,-1.2017565,-0.23362194,0.334967,-0.26627022,-0.46978563,0.46416998,-1.3396333,-1.5035474,-0.01979377,0.3721
